time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.6648512802227183,0.3019731441504598,12.066590175471214,0.11809695168258916,0.17049688451040623,0.0,-1.4500143272175243,0.8081776771310919,2.8000287073812418,0.002953156811416154,0.04968800664354538,0.0,434.69429828862667,434.57089072464447,433.84961431390246,433.01105573773043
1.2600000000000007,-0.7556711714650475,0.35300847565177357,12.238445653326174,0.11847739848354255,0.1826011792499429,0.0,-1.578588598108099,0.8929512181561922,2.9277886428654476,-0.003329169849640847,0.015378865986594955,0.0,460.9286800228291,458.20995934692627,459.7980480096216,459.30004825872675
1.3200000000000007,-0.8543851995026498,0.4090891762298708,12.417489766140333,0.12124572866090233,0.19407070652640357,0.0,-1.7129866407051777,0.9766199423051951,3.0396450145090546,-0.023439735311972566,0.04977447567244658,0.0,454.2052969321113,456.95576091732977,457.3910711437213,455.78670419869366
1.3800000000000008,-0.9610374163273411,0.4700147724086956,12.601465325943307,0.12078702770889915,0.19717895669273755,0.0,-1.842375648099486,1.0541227114809977,3.0925541943655723,-0.013908443366124519,0.05258099243672032,0.0,438.12271531362285,438.3576772587692,438.5465004751449,439.3375226745663
1.4400000000000008,-1.075824866020331,0.535755083302734,12.79007904624661,0.12021019394805599,0.20146999236929908,0.0,-1.9842658554174801,1.1370739423650904,3.1940562889879485,-0.009419803514727633,0.06311872139432982,0.0,454.5631782679942,455.4089413414369,454.65934314013896,455.01896324898155
1.5000000000000009,-1.1991367640103667,0.6064226429663911,12.984290387728429,0.12588130705873812,0.20755205408765143,0.0,-2.126722223918723,1.219021712976893,3.279023793784537,-0.0380022721389434,0.045280077750723166,0.0,450.468928939032,449.0262648593449,453.19450545843233,450.8911340263691
1.560000000000001,-1.3298940123535432,0.6813645325606278,13.177813793257712,0.12564569782903057,0.21041493433242398,0.0,-2.232172849011254,1.279033755712531,3.171926654115232,-0.05491187031360264,0.039724419442298424,0.0,386.105887727139,385.58270743881855,387.33185725382845,385.7367498104166
1.620000000000001,-1.4680926755070742,0.7604932570648334,13.369713517603985,0.12246718134910228,0.21867043463197788,0.0,-2.3752523305042383,1.3581922870008984,3.2242607625429964,-0.05218990755244299,0.011952024534670631,0.0,442.4948163000317,440.2028594483596,441.23173571353004,441.45445264536494
1.680000000000001,-1.6148917487093626,0.8442306180086954,13.564154974305909,0.11939007878918773,0.21941914351988867,0.0,-2.518153510678715,1.4327102780335863,3.2568973705398485,-0.05621081270343341,0.008464992581144193,0.0,435.71383372162023,435.42207041342965,436.1292159501288,435.7912742646683
1.740000000000001,-1.771518901053164,0.933023986550754,13.76599946023012,0.116197905038252,0.2201437216556652,0.0,-2.7027290895793685,1.5265562654326776,3.470401688344091,-0.062217164650208844,0.012503457241946746,0.0,491.5711878237599,491.87023908669096,493.32705611134935,492.8813433027982
1.8000000000000012,-1.9382773870867394,1.0268445462754545,13.976197027404108,0.1127413873281764,0.22817697668661374,0.0,-2.8566233906704825,1.6003624494937163,3.5356217805711383,-0.06930162882192448,0.04089063452710002,0.0,447.6159310854528,449.9203995191365,449.34160528040064,448.7638546364998
1.8600000000000012,-2.1138475133392904,1.1247339822709883,14.187737648044317,0.11096432031684511,0.23554686277103887,0.0,-2.9964146186954834,1.6624176388663847,3.515457627778129,-0.08744803023671237,0.01537146768842256,0.0,422.9430598248867,420.73970865026666,422.70754323691153,421.1358796114197
1.9200000000000013,-2.298593191995981,1.2266077694406532,14.400791242250751,0.10817690120664203,0.23682577625297885,0.0,-3.1619073940560454,1.7330320961185008,3.5858885346795057,-0.10587002839332219,0.02082237268539283,0.0,452.0513984900863,452.4903828011389,453.1301968183352,451.63942319116035
1.9800000000000013,-2.493350504402429,1.3326558127998578,14.618202292562598,0.1020808171099521,0.23806484624600266,0.0,-3.330145008165772,1.8012132231909719,3.6607257226835275,-0.11274309214898089,0.020077808359600234,0.0,454.1331135055347,454.0733537586982,455.4705085335059,454.91044232017555
2.0400000000000014,-2.6987721527665105,1.4429137761873418,14.84221983840925,0.10535520101314155,0.2397829700401921,0.0,-3.517377863667528,1.874257776596057,3.80564219544483,-0.07921453753610684,0.010937064105469213,0.0,478.2066280538011,477.50967614915305,475.6725641353947,478.225282134937
2.1000000000000014,-2.914510473729196,1.5571778214601895,15.070908448969146,0.10301101689385206,0.24254987939120998,0.0,-3.674235691285639,1.934276740197295,3.8170001793011767,-0.09745865646927361,-0.006222917331843726,0.0,437.89681363861564,436.46676401362174,437.50009875149686,435.9720735097211
2.1600000000000015,-3.1402723408306,1.6751952724727197,15.302371386348485,0.09788815338019585,0.2476183627204973,0.0,-3.851685977162059,1.9990013111207705,3.897771350011097,-0.08925712201964284,-0.033005424921994465,0.0,460.68382289139964,458.561017494591,460.22887969532496,460.87036825023154
2.2200000000000015,-3.3773674875109645,1.797197404526425,15.540884269461063,0.09290377228844537,0.25077773595855124,0.0,-4.0517428342029795,2.067038820444685,4.05173187425025,-0.08367778082565086,-0.009341814368493061,0.0,482.9355023643772,484.71721904293383,483.74333319258653,484.1576883775334
2.2800000000000016,-3.6253098218367676,1.9227721504485373,15.783764395121834,0.10538685007383819,0.25093448274189534,0.0,-4.2131285282351225,2.1198738319272667,4.043864553499361,-0.13072478967638101,-0.019896549158540965,0.0,435.1952039180305,434.3108206691389,436.97239158752404,433.0231410212635
2.3400000000000016,-3.8822993719828722,2.0513918868514653,16.023548702161776,0.09764608666773267,0.24974566062498926,0.0,-4.353378370468222,2.1668488896014804,3.9492755467699534,-0.12821499525419283,-0.01966950042684561,0.0,406.37692061007186,406.3972692185372,404.5543255624013,404.7630224149212
2.4000000000000017,-4.148670311183966,2.1830601431888397,16.26134497626943,0.09037624247496101,0.2486680078625083,0.0,-4.525698852364652,2.221351481386604,3.9770535964796307,-0.13664141165780752,-0.017162510172284713,0.0,446.6974838836924,446.9019576744059,446.5304319731602,445.82669962826503
2.4600000000000017,-4.424718536918238,2.3176041025974503,16.49807957180512,0.08216592541232526,0.2517966501211282,0.0,-4.676361354479859,2.2627471548942437,3.9141487177541676,-0.1379916207871336,0.004008165619647048,0.0,415.55089070352415,417.40296078633463,416.7604054530438,416.6235857289417
2.520000000000002,-4.710344605985632,2.4546306710021994,16.732784132803218,0.07403837666326041,0.25239986356650324,0.0,-4.844762041412442,2.3040328811865445,3.9091962885530727,-0.1436283094093607,-0.0038974914778257693,0.0,435.8420715984272,435.1807026468263,437.06568377351914,436.57701520578496
2.580000000000002,-5.006132171393303,2.5939760367437033,16.96717190299448,0.06540908734862594,0.254090120089403,0.0,-5.015181813313603,2.339992830556435,3.9035437219563036,-0.14460255287911725,-0.0203399479508373,0.0,436.93211377321205,435.55904235820606,436.35553443594716,436.2544121505094
