time,episode,total_reward
1.3800000000000008,68,-48.66131943120523
1.3800000000000008,69,-48.50489409740747
1.3800000000000008,70,-48.63076129272926
1.3800000000000008,71,-48.67558580344592
1.3800000000000008,72,-48.18214097409718
1.3800000000000008,73,-48.35903542525584
1.3800000000000008,74,-48.52036997976734
1.3800000000000008,75,-48.77006052529846
1.3800000000000008,76,-48.29284519763628
1.3800000000000008,77,-48.28524152963164
1.3800000000000008,78,-47.42773307954715
1.3800000000000008,79,-46.32327439380103
1.4400000000000008,80,-48.574626483018974
1.4400000000000008,81,-46.01106289566356
1.5000000000000009,82,-40.90680761438797
1.4400000000000008,83,-42.5746825977926
1.5000000000000009,84,-43.09479582008194
1.4400000000000008,85,-47.85907593184798
1.560000000000001,86,-39.02758293624359
1.5000000000000009,87,-41.17177421016337
1.5000000000000009,88,-44.959900749102665
1.5000000000000009,89,-47.287438084931495
1.4400000000000008,90,-49.022308696099934
1.4400000000000008,91,-50.8099795908782
1.3800000000000008,92,-44.51681730539656
1.3800000000000008,93,-45.18694812523255
1.3200000000000007,94,-38.30772261706112
1.3800000000000008,95,-47.78896045568949
1.3800000000000008,96,-44.114838669256756
1.4400000000000008,97,-53.5288780726023
1.4400000000000008,98,-47.0159246645186
1.5000000000000009,99,-52.41905818628946
1.5000000000000009,100,-46.94900569525912
1.5000000000000009,101,-47.860660989292256
1.4400000000000008,102,-42.089835198653205
1.5000000000000009,103,-47.78896716484297
1.4400000000000008,104,-47.485462490976474
1.5000000000000009,105,-39.57540731509063
1.5000000000000009,106,-40.61644926562619
1.5000000000000009,107,-42.917588205369654
1.5000000000000009,108,-43.120239327139245
1.5000000000000009,109,-48.22588076036709
1.5000000000000009,110,-53.14114994766062
1.5000000000000009,111,-52.83812008652602
1.4400000000000008,112,-46.46420535890253
1.4400000000000008,113,-49.98103798581872
1.4400000000000008,114,-49.75741112855609
1.3800000000000008,115,-43.830220033631704
1.3800000000000008,116,-45.10836300917529
1.3800000000000008,117,-45.58027126195115
1.3800000000000008,118,-45.51294281361261
1.3800000000000008,119,-44.13395123409266
1.3800000000000008,120,-44.34883669340961
1.3800000000000008,121,-43.0579845322888
1.3800000000000008,122,-43.470537507179
1.3800000000000008,123,-43.18791039844682
1.3800000000000008,124,-43.07981557912855
1.3800000000000008,125,-43.03919686153885
1.3800000000000008,126,-42.44936587293483
1.3800000000000008,127,-42.00588616233004
1.4400000000000008,128,-52.00628769382237
1.4400000000000008,129,-49.37031157130606
1.4400000000000008,130,-48.84141501042588
1.4400000000000008,131,-44.72941684068055
1.5000000000000009,132,-53.760042574475726
1.5000000000000009,133,-50.65369296121182
1.5000000000000009,134,-49.46897583071319
1.5000000000000009,135,-50.470198820146805
1.5000000000000009,136,-50.09253443013273
1.5000000000000009,137,-47.73321645659796
1.5000000000000009,138,-47.30407084383853
1.560000000000001,139,-56.98347107958786
1.560000000000001,140,-56.6792553707902
1.560000000000001,141,-55.825191328963385
1.560000000000001,142,-57.047815587498114
1.560000000000001,143,-55.4826778136878
1.560000000000001,144,-54.20256106484768
1.560000000000001,145,-54.000957480156366
1.560000000000001,146,-53.65170335459342
1.560000000000001,147,-54.979960207243764
1.5000000000000009,148,-47.64533254601694
1.560000000000001,149,-55.700996776426905
1.4400000000000008,150,-44.99048720712683
1.4400000000000008,151,-45.495579106917404
1.3800000000000008,152,-38.712826657316924
1.5000000000000009,153,-44.92029948630434
1.5000000000000009,154,-46.74198509950629
1.5000000000000009,155,-45.02148205399277
1.5000000000000009,156,-43.02469185715955
1.5000000000000009,157,-43.87627073937929
1.5000000000000009,158,-44.13734264740318
1.5000000000000009,159,-44.80007092879366
1.5000000000000009,160,-44.4922313735807
1.5000000000000009,161,-45.82029923369899
1.5000000000000009,162,-46.129193413498456
1.5000000000000009,163,-46.890994489920786
1.5000000000000009,164,-50.354306740441615
1.4400000000000008,165,-41.47575782910849
1.4400000000000008,166,-43.29164832218612
1.4400000000000008,167,-44.88594581942981
1.4400000000000008,168,-46.04578276630452
1.4400000000000008,169,-46.71527047070454
1.4400000000000008,170,-49.519147860332616
1.3800000000000008,171,-38.78666105541599
1.3800000000000008,172,-40.50497144569593
1.3800000000000008,173,-40.01434618873894
1.3800000000000008,174,-40.28523825401103
1.3800000000000008,175,-41.05864781087221
1.3800000000000008,176,-41.23047788890527
1.3800000000000008,177,-41.644708494505736
1.3800000000000008,178,-41.7467587064029
1.3800000000000008,179,-41.611310410664444
1.3800000000000008,180,-41.735072310742865
1.3800000000000008,181,-41.745440627195904
1.3800000000000008,182,-41.23532934606287
1.3800000000000008,183,-41.574692284164925
1.3800000000000008,184,-41.529483530237144
1.3800000000000008,185,-41.21125143432182
1.3800000000000008,186,-40.90343569933865
1.3800000000000008,187,-40.89317605812664
1.4400000000000008,188,-51.016736685541964
1.4400000000000008,189,-50.293077810919485
1.4400000000000008,190,-49.53629929043021
1.4400000000000008,191,-48.09034892622326
1.4400000000000008,192,-47.71652546428915
1.4400000000000008,193,-46.921047663451674
1.4400000000000008,194,-46.37488857434604
1.4400000000000008,195,-46.13042419976165
1.4400000000000008,196,-46.034558862898805
1.4400000000000008,197,-45.9932256245375
1.4400000000000008,198,-45.90387438669161
1.4400000000000008,199,-46.03605292541174
1.4400000000000008,200,-45.959243041783694
1.4400000000000008,201,-45.885327264812176
1.4400000000000008,202,-46.39921446276912
1.4400000000000008,203,-46.652303487924385
1.4400000000000008,204,-46.63247908244742
1.4400000000000008,205,-46.17823066055158
1.4400000000000008,206,-45.53583938289463
1.4400000000000008,207,-45.3238936989752
1.4400000000000008,208,-45.188144870658334
1.4400000000000008,209,-44.93067787426156
1.4400000000000008,210,-44.14742929213023
1.4400000000000008,211,-44.23748325117959
1.4400000000000008,212,-44.266038026601734
1.4400000000000008,213,-43.89614513327051
1.4400000000000008,214,-43.22790865504359
1.5000000000000009,215,-54.22520422924248
1.5000000000000009,216,-53.11343252888531
1.5000000000000009,217,-52.631594514704744
1.5000000000000009,218,-52.306473573622995
1.5000000000000009,219,-52.32128928558052
1.5000000000000009,220,-51.7193239035424
1.5000000000000009,221,-51.57871987049413
1.5000000000000009,222,-51.009716077373
1.5000000000000009,223,-50.11167483532023
1.5000000000000009,224,-49.870198917631086
1.5000000000000009,225,-49.53408051514666
1.5000000000000009,226,-49.349914349098256
1.5000000000000009,227,-48.884863386531464
1.5000000000000009,228,-48.286979979692134
1.5000000000000009,229,-47.90038910831212
1.5000000000000009,230,-47.896143518660416
1.5000000000000009,231,-47.86682140369622
1.5000000000000009,232,-47.465296275603464
1.5000000000000009,233,-48.08705830869698
1.5000000000000009,234,-48.052047823184765
1.5000000000000009,235,-47.93102379113151
1.5000000000000009,236,-47.62567801630428
1.5000000000000009,237,-47.62356836864204
1.5000000000000009,238,-47.45614910714364
1.5000000000000009,239,-47.37302178189661
1.5000000000000009,240,-47.20351645810776
1.5000000000000009,241,-47.204026874155474
1.5000000000000009,242,-47.122189072550114
1.5000000000000009,243,-47.09012021177095
1.5000000000000009,244,-47.031484858037146
1.5000000000000009,245,-47.006254896613726
1.5000000000000009,246,-46.902435797260615
1.5000000000000009,247,-46.94259321948041
1.5000000000000009,248,-46.916852065250865
1.5000000000000009,249,-46.888122896437565
1.5000000000000009,250,-46.89502447710157
1.5000000000000009,251,-46.87759166110432
1.5000000000000009,252,-46.94006416791558
1.5000000000000009,253,-46.86937251337668
1.5000000000000009,254,-46.84560208033729
1.5000000000000009,255,-46.865643490770196
1.5000000000000009,256,-46.933338877129145
1.5000000000000009,257,-46.894987354007554
1.5000000000000009,258,-46.879573301470884
1.5000000000000009,259,-46.91103467050591
1.5000000000000009,260,-46.879378843514516
1.5000000000000009,261,-46.92908776094856
1.5000000000000009,262,-46.93575124608218
1.5000000000000009,263,-46.902427196333576
1.5000000000000009,264,-46.870190887181636
1.5000000000000009,265,-46.90911469967224
1.5000000000000009,266,-46.88060852219905
1.5000000000000009,267,-46.90273740912261
1.5000000000000009,268,-46.88232895334013
1.5000000000000009,269,-46.884283963784576
1.5000000000000009,270,-46.92959963610191
1.5000000000000009,271,-47.020948035732104
1.5000000000000009,272,-47.047628633436965
1.5000000000000009,273,-47.136018003182926
1.5000000000000009,274,-47.384836455165185
1.5000000000000009,275,-47.4185805623146
1.5000000000000009,276,-47.537764203929996
1.5000000000000009,277,-47.73318790053876
1.5000000000000009,278,-47.570683146726026
1.5000000000000009,279,-47.552189593056404
1.5000000000000009,280,-47.56100167242178
1.5000000000000009,281,-47.588973511949916
1.5000000000000009,282,-47.648429841421475
1.5000000000000009,283,-47.70723906876581
1.5000000000000009,284,-47.632747243424305
1.5000000000000009,285,-47.89304244001185
1.5000000000000009,286,-47.89051076498194
1.5000000000000009,287,-47.77184197866971
1.5000000000000009,288,-47.66560704069958
1.5000000000000009,289,-47.68308343441241
1.5000000000000009,290,-47.62498650072337
1.5000000000000009,291,-47.71311883419214
1.5000000000000009,292,-47.962295831819375
1.5000000000000009,293,-48.009748869057304
1.5000000000000009,294,-48.062038367438745
1.5000000000000009,295,-47.78620911914339
1.5000000000000009,296,-48.115285040063746
1.5000000000000009,297,-48.36718943833729
1.5000000000000009,298,-48.57044827552359
1.5000000000000009,299,-48.723305950737625
1.5000000000000009,300,-49.230914829795864
1.5000000000000009,301,-48.84046386885245
1.5000000000000009,302,-49.12909173324395
1.5000000000000009,303,-49.34020835245893
1.5000000000000009,304,-49.441228669618624
1.5000000000000009,305,-49.54346478095345
1.5000000000000009,306,-49.35862383361357
1.5000000000000009,307,-49.68784404197207
1.5000000000000009,308,-49.4330666475558
1.5000000000000009,309,-49.429380606331506
1.5000000000000009,310,-49.49729438934236
1.5000000000000009,311,-49.660356868411775
1.5000000000000009,312,-50.04754435933613
1.5000000000000009,313,-50.16136483125912
1.5000000000000009,314,-49.888194457862646
1.5000000000000009,315,-50.072146628024974
1.5000000000000009,316,-50.33237224116495
1.5000000000000009,317,-50.79879296334428
1.5000000000000009,318,-50.186272132451776
1.5000000000000009,319,-50.03404525109896
1.5000000000000009,320,-50.51079637354577
1.5000000000000009,321,-50.86948466932603
1.5000000000000009,322,-51.23378616112957
1.5000000000000009,323,-51.17690924987612
1.5000000000000009,324,-51.138152118521916
1.5000000000000009,325,-51.88950540214228
1.5000000000000009,326,-52.2932315837387
1.4400000000000008,327,-41.21504365707441
1.4400000000000008,328,-41.25621912935537
1.4400000000000008,329,-41.525549809059086
1.4400000000000008,330,-41.78564231580286
1.4400000000000008,331,-42.16406918901028
1.4400000000000008,332,-42.317568539406665
1.4400000000000008,333,-42.64695488610755
1.4400000000000008,334,-42.679115584860426
1.4400000000000008,335,-42.69762211408223
1.4400000000000008,336,-43.134369096892165
1.4400000000000008,337,-43.228908770304116
1.4400000000000008,338,-43.33348710351471
1.4400000000000008,339,-43.42674807603235
1.4400000000000008,340,-43.58396016771398
1.4400000000000008,341,-43.652902968995974
1.4400000000000008,342,-43.860184139502266
1.4400000000000008,343,-44.260412244156264
1.4400000000000008,344,-44.51532635281865
1.4400000000000008,345,-44.583867948573214
1.4400000000000008,346,-44.74171754247086
1.4400000000000008,347,-45.054946093663574
1.4400000000000008,348,-45.218255500299165
1.4400000000000008,349,-45.22727870510448
1.4400000000000008,350,-45.38841670014539
1.4400000000000008,351,-45.501944010133045
1.4400000000000008,352,-45.71858431292653
1.4400000000000008,353,-45.823162543705216
1.4400000000000008,354,-45.917365328720834
1.4400000000000008,355,-46.17338218479303
1.4400000000000008,356,-46.263720783764796
1.4400000000000008,357,-46.391569890964725
1.4400000000000008,358,-46.5331717162975
1.4400000000000008,359,-46.80192144164001
1.4400000000000008,360,-46.63582770396796
1.4400000000000008,361,-47.07825613989795
1.4400000000000008,362,-47.11605181003791
1.4400000000000008,363,-47.2374430284814
1.4400000000000008,364,-47.414265797958016
1.3800000000000008,365,-36.45217654608984
1.3800000000000008,366,-36.59991748371909
1.3800000000000008,367,-36.49249302489406
1.3800000000000008,368,-36.445174719909645
1.4400000000000008,369,-47.83113785296054
1.4400000000000008,370,-47.8661137749412
1.4400000000000008,371,-47.826927917803715
1.3800000000000008,372,-36.55336379038471
1.3800000000000008,373,-36.58285408520002
1.3800000000000008,374,-36.66029586161024
1.3800000000000008,375,-36.71187875950652
1.3800000000000008,376,-36.64897865488683
1.3800000000000008,377,-36.77734541831926
1.3800000000000008,378,-36.74054443140048
1.3800000000000008,379,-36.928282405316025
1.3800000000000008,380,-36.967771213656604
1.3800000000000008,381,-37.065217999112676
1.3800000000000008,382,-37.10219545801823
1.3800000000000008,383,-37.005577927214986
1.3800000000000008,384,-37.22153496701741
1.3800000000000008,385,-37.291851193556894
1.3800000000000008,386,-37.31732842348784
1.3800000000000008,387,-37.50965124399431
1.3800000000000008,388,-37.52396367102489
1.3800000000000008,389,-37.629390349554924
1.3800000000000008,390,-37.69784139590424
1.3800000000000008,391,-37.82657140035803
1.3800000000000008,392,-37.86683720015399
1.3800000000000008,393,-37.97351337388181
1.3800000000000008,394,-38.01349132487723
1.3800000000000008,395,-38.08656319480149
1.3800000000000008,396,-38.20960085395167
1.3800000000000008,397,-38.171329146792864
1.3800000000000008,398,-38.2274258118552
1.3800000000000008,399,-38.31980420962386
1.3800000000000008,400,-38.38739608249748
1.3800000000000008,401,-38.48671851269874
1.3800000000000008,402,-38.51055304062989
1.3800000000000008,403,-38.544152073828364
1.3800000000000008,404,-38.57629914250121
1.3800000000000008,405,-38.63025837942557
1.3800000000000008,406,-38.60915951467449
1.3800000000000008,407,-38.73432158048195
1.3800000000000008,408,-38.68585519618857
1.3800000000000008,409,-38.71324951262583
1.3800000000000008,410,-38.83454853369932
1.3800000000000008,411,-38.7390054367402
1.3800000000000008,412,-38.76947675690876
1.3800000000000008,413,-38.822467646863615
1.3800000000000008,414,-38.830800031837256
1.3800000000000008,415,-38.97478861255957
1.3800000000000008,416,-38.8949241826525
1.3800000000000008,417,-38.98321956586456
1.3800000000000008,418,-38.98701512893993
1.3800000000000008,419,-39.01416992939563
1.3800000000000008,420,-39.08595559907663
1.3800000000000008,421,-39.01437355339158
1.3800000000000008,422,-39.17476028745142
1.3800000000000008,423,-39.28344365489001
1.3800000000000008,424,-39.21131444239981
1.3800000000000008,425,-39.26971509051246
1.3800000000000008,426,-38.91225569411608
1.3800000000000008,427,-39.08162974747393
1.3800000000000008,428,-39.23067203175184
1.3800000000000008,429,-39.25674319021692
1.3800000000000008,430,-39.260218901484805
1.3800000000000008,431,-39.4726406076667
1.3800000000000008,432,-39.559941394512066
1.3800000000000008,433,-39.69221905768735
1.3800000000000008,434,-39.83961066702463
1.3800000000000008,435,-39.871757731250455
1.3800000000000008,436,-39.90280837458669
1.3800000000000008,437,-40.0881331747182
1.3800000000000008,438,-40.10653142845949
1.3800000000000008,439,-40.108422535101525
1.3800000000000008,440,-40.16927607195615
1.3800000000000008,441,-40.30043566427368
1.3800000000000008,442,-40.25915393157415
1.3800000000000008,443,-40.34682545865457
1.3800000000000008,444,-40.448758257061016
1.3800000000000008,445,-40.500696348324475
1.3800000000000008,446,-40.5004601379448
1.3800000000000008,447,-40.59477662941829
1.3800000000000008,448,-40.59684595469767
1.3800000000000008,449,-40.706075978584096
1.3800000000000008,450,-40.684647856216074
1.3800000000000008,451,-40.74021047883322
1.3800000000000008,452,-40.74204182136347
1.3800000000000008,453,-40.8547737391039
1.3800000000000008,454,-40.85259010444884
1.3800000000000008,455,-40.89526170238585
1.3800000000000008,456,-40.91847279823261
1.3800000000000008,457,-40.9164196443913
1.3800000000000008,458,-41.004138873507024
1.3800000000000008,459,-41.05519776246026
1.3800000000000008,460,-41.075494962780596
1.3800000000000008,461,-41.148052576373544
1.3800000000000008,462,-41.08738155061435
1.3800000000000008,463,-41.08451987792604
1.3800000000000008,464,-41.13473794021601
1.3800000000000008,465,-41.176063253970575
1.3800000000000008,466,-41.19521807215475
1.3800000000000008,467,-41.221678236620264
1.3800000000000008,468,-41.241463804103326
1.3800000000000008,469,-41.24221517320763
1.3800000000000008,470,-41.283442846314216
1.3800000000000008,471,-41.29357377206937
1.3800000000000008,472,-41.299475203412484
1.3800000000000008,473,-41.31190787059373
1.3800000000000008,474,-41.325279995349675
1.3800000000000008,475,-41.33824791279844
1.3800000000000008,476,-41.389304377081686
1.3800000000000008,477,-41.4134117234738
1.3800000000000008,478,-41.4245484294114
1.3800000000000008,479,-41.44435133136572
1.3800000000000008,480,-41.42362435341654
1.3800000000000008,481,-41.44072868509589
1.3800000000000008,482,-41.48085093134743
1.3800000000000008,483,-41.50339265440113
1.3800000000000008,484,-41.479007433024094
1.3800000000000008,485,-41.50722384769792
1.3800000000000008,486,-41.51435089926007
1.3800000000000008,487,-41.52374017574836
1.3800000000000008,488,-41.53249695928196
1.3800000000000008,489,-41.57178124962622
1.3800000000000008,490,-41.55625795588395
1.3800000000000008,491,-41.57498283374044
1.3800000000000008,492,-41.58678941596711
1.3800000000000008,493,-41.556322414342446
1.3800000000000008,494,-41.58967005223371
1.3800000000000008,495,-41.58983067852638
1.3800000000000008,496,-41.631451807242
1.3800000000000008,497,-41.63668206256827
1.3800000000000008,498,-41.607066875323284
1.3800000000000008,499,-41.61313692432306
1.3800000000000008,500,-41.678342241774494
1.3800000000000008,501,-41.673511694470804
1.3800000000000008,502,-41.69281755081957
1.3800000000000008,503,-41.67810184431676
1.3800000000000008,504,-41.66893674105012
1.3800000000000008,505,-41.68889113570136
1.3800000000000008,506,-41.710837806221065
1.3800000000000008,507,-41.71238061905501
1.3800000000000008,508,-41.68260645180864
1.3800000000000008,509,-41.711805438097315
1.3800000000000008,510,-41.71069915108332
1.3800000000000008,511,-41.738552946241114
1.3800000000000008,512,-41.752718234680074
1.3800000000000008,513,-41.75378037072081
1.3800000000000008,514,-41.768111198604096
1.3800000000000008,515,-41.765087760478615
1.3800000000000008,516,-41.75378534734223
1.3800000000000008,517,-41.77232092593353
1.3800000000000008,518,-41.77254066406722
1.3800000000000008,519,-41.79232056516449
1.3800000000000008,520,-41.80880916216153
1.3800000000000008,521,-41.84159321633096
1.3800000000000008,522,-41.8444358334784
1.3800000000000008,523,-41.84182630570736
1.3800000000000008,524,-41.832090917416856
1.3800000000000008,525,-41.8583508133215
1.3800000000000008,526,-41.82770797651921
1.3800000000000008,527,-41.86553904523832
1.3800000000000008,528,-41.8893960302661
1.3800000000000008,529,-41.8797061083995
1.3800000000000008,530,-41.90914789954878
1.3800000000000008,531,-41.878769221082244
1.3800000000000008,532,-41.9088912176001
1.3800000000000008,533,-41.88883304266492
1.3800000000000008,534,-41.89358041240757
1.3800000000000008,535,-41.928619282536886
1.3800000000000008,536,-41.95021993294405
1.3800000000000008,537,-41.92478601270648
1.3800000000000008,538,-41.91396686586451
1.3800000000000008,539,-41.94787335598579
1.3800000000000008,540,-41.96008139247999
1.3800000000000008,541,-41.96332063714742
1.3800000000000008,542,-41.98452181964126
1.3800000000000008,543,-41.964235080691296
1.3800000000000008,544,-41.99064122890187
1.3800000000000008,545,-41.98582843676497
1.3800000000000008,546,-41.99337739070849
1.3800000000000008,547,-41.999760864079114
1.3800000000000008,548,-42.01267554161987
1.3800000000000008,549,-42.01600163160519
1.3800000000000008,550,-42.013223786745584
1.3800000000000008,551,-42.02851473601756
1.3800000000000008,552,-42.01544184525152
1.3800000000000008,553,-42.02814579948239
1.3800000000000008,554,-42.04867692168919
1.3800000000000008,555,-42.02779264379018
1.3800000000000008,556,-42.056990942524614
1.3800000000000008,557,-42.06705864777814
1.3800000000000008,558,-42.05840955358805
1.3800000000000008,559,-42.047563725155186
1.3800000000000008,560,-42.05288111721377
1.3800000000000008,561,-42.06379575945188
1.3800000000000008,562,-42.06158683599486
1.3800000000000008,563,-42.0803749349386
1.3800000000000008,564,-42.093107583036684
1.3800000000000008,565,-42.082541564061536
1.3800000000000008,566,-42.08986980593442
1.3800000000000008,567,-42.080372465571244
1.3800000000000008,568,-42.08496935036864
1.3800000000000008,569,-42.073712055571875
1.3800000000000008,570,-42.1033718363495
1.3800000000000008,571,-42.10572867716421
1.3800000000000008,572,-42.100223637957384
1.3800000000000008,573,-42.116382540288
1.3800000000000008,574,-42.10953114882166
1.3800000000000008,575,-42.094117302078516
1.3800000000000008,576,-42.09426564332973
1.3800000000000008,577,-42.083684868793895
1.3800000000000008,578,-42.08541491997109
1.3800000000000008,579,-42.08011756134977
1.3800000000000008,580,-42.07979238850059
1.3800000000000008,581,-42.11372931758076
1.3800000000000008,582,-42.09104640773014
1.3800000000000008,583,-42.10847777087442
1.3800000000000008,584,-42.129412760664636
1.3800000000000008,585,-42.12809779000476
1.3800000000000008,586,-42.13918214477978
1.3800000000000008,587,-42.117297452018725
1.3800000000000008,588,-42.13447985189748
1.3800000000000008,589,-42.16269846984605
1.3800000000000008,590,-42.146297085723816
1.3800000000000008,591,-42.14501165629973
1.3800000000000008,592,-42.14788356631853
1.3800000000000008,593,-42.158152695609544
1.3800000000000008,594,-42.1592236332356
1.3800000000000008,595,-42.14188177034806
1.3800000000000008,596,-42.144407349971516
1.3800000000000008,597,-42.16807267560739
1.3800000000000008,598,-42.19006561912816
1.3800000000000008,599,-42.189976091284066
1.3800000000000008,600,-42.17816717575835
1.3800000000000008,601,-42.18500612606336
1.3800000000000008,602,-42.199394378487725
1.3800000000000008,603,-42.197037105720575
1.3800000000000008,604,-42.21287489046045
1.3800000000000008,605,-42.19116655190952
1.3800000000000008,606,-42.19715220687023
1.3800000000000008,607,-42.19353633834158
1.3800000000000008,608,-42.21345623613469
1.3800000000000008,609,-42.20894568826067
1.3800000000000008,610,-42.209473749290154
1.3800000000000008,611,-42.22268724062073
1.3800000000000008,612,-42.198866816910495
1.3800000000000008,613,-42.21946318389721
1.3800000000000008,614,-42.204869383588395
1.3800000000000008,615,-42.21749854674602
1.3800000000000008,616,-42.21380351138953
1.3800000000000008,617,-42.22464660634636
1.3800000000000008,618,-42.22922654112856
1.3800000000000008,619,-42.236914017971216
1.3800000000000008,620,-42.231992251512686
1.3800000000000008,621,-42.24433237986403
1.3800000000000008,622,-42.25074331035729
1.3800000000000008,623,-42.24305970880488
1.3800000000000008,624,-42.239344791628184
1.3800000000000008,625,-42.23616657098627
1.3800000000000008,626,-42.2631251427557
1.3800000000000008,627,-42.25241931611139
1.3800000000000008,628,-42.24490779988693
1.3800000000000008,629,-42.265421093596494
1.3200000000000007,630,-30.803395957418243
1.3200000000000007,631,-30.800780702866216
1.3800000000000008,632,-42.25774011495933
1.3800000000000008,633,-42.260423330961665
1.3800000000000008,634,-42.253144713387115
1.3800000000000008,635,-42.26698334608413
1.3200000000000007,636,-30.808218749553408
1.3200000000000007,637,-30.808818437118326
1.3200000000000007,638,-30.805408838506168
1.3200000000000007,639,-30.808733161603943
1.3800000000000008,640,-42.26776701331476
1.3200000000000007,641,-30.814061586604392
1.3200000000000007,642,-30.814442950383672
1.3200000000000007,643,-30.802467811131166
1.3200000000000007,644,-30.80635370668926
1.3200000000000007,645,-30.807841137796174
1.3200000000000007,646,-30.815388629313574
1.3200000000000007,647,-30.80967245535225
1.3200000000000007,648,-30.802329928644056
1.3200000000000007,649,-30.807687800519574
1.3200000000000007,650,-30.8010231793323
1.3200000000000007,651,-30.804322514730128
1.3800000000000008,652,-42.260460226875225
1.3200000000000007,653,-30.796194402000303
1.3200000000000007,654,-30.799620251277783
1.3200000000000007,655,-30.80174400449734
1.3200000000000007,656,-30.812963115419876
1.3200000000000007,657,-30.809819206674106
1.3200000000000007,658,-30.816635815319103
1.3200000000000007,659,-30.812600725930476
1.3200000000000007,660,-30.816422696730164
1.3200000000000007,661,-30.809361603551515
1.3200000000000007,662,-30.81648176223664
1.3200000000000007,663,-30.82446580018846
1.3200000000000007,664,-30.82045878398778
1.3200000000000007,665,-30.831797584896368
1.3200000000000007,666,-30.83160271175838
1.3200000000000007,667,-30.83585162534336
1.3200000000000007,668,-30.82391441106241
1.3200000000000007,669,-30.817210701698276
1.3200000000000007,670,-30.83378175152327
1.3200000000000007,671,-30.82820232621542
1.3200000000000007,672,-30.831179815435796
1.3200000000000007,673,-30.835123771508066
1.3200000000000007,674,-30.837790597928404
1.3200000000000007,675,-30.839339312110226
1.3200000000000007,676,-30.840357489057872
1.3200000000000007,677,-30.83951989391738
1.3200000000000007,678,-30.839350131330676
1.3200000000000007,679,-30.842084378660616
1.3200000000000007,680,-30.838907139013568
1.3200000000000007,681,-30.843403600034623
1.3200000000000007,682,-30.84178064427057
1.3200000000000007,683,-30.85353225089372
1.3200000000000007,684,-30.849374526815012
1.3200000000000007,685,-30.848053088133664
1.3200000000000007,686,-30.857727754883385
1.3200000000000007,687,-30.85125622179868
1.3200000000000007,688,-30.86810441057405
1.3200000000000007,689,-30.859604851820137
1.3200000000000007,690,-30.857739206735687
1.3200000000000007,691,-30.85390411294532
1.3200000000000007,692,-30.857496615357217
1.3200000000000007,693,-30.859615902187038
1.3200000000000007,694,-30.858509395161352
1.3200000000000007,695,-30.861792019863856
1.3200000000000007,696,-30.863205156581557
1.3200000000000007,697,-30.862853182300952
1.3200000000000007,698,-30.86772979044814
1.3200000000000007,699,-30.865589052490975
1.3200000000000007,700,-30.868305114917717
